http://www.tri-cityherald.com/news/local/article153344574.html,data/2017-05-30T18:36:08Z,Autocode-Test:Breach:Misuse:PHIDBR2018:,Robert-Topper,2017-05-30T18_36_08Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://newarkadvertiser.co.uk/news/2017/05/26/memory-stick-led-to-stolen-computer,data/2017-05-30T18:52:36Z,Autocode-Test:Breach:Physical:,swidup,2017-05-30T18_52_36Z,,Breach,,Breach:Error,,Breach:Error:PHIDBR2018:,,Breach:Hacking,,Breach:Hacking:Malware,,Breach:Malware,,Breach:Misuse,,Outage,,Malware,,Hacking,,DOS,,Breach:Physical,,Breach:pinboardimport:,,Breach:Social
http://www.walesonline.co.uk/news/wales-news/arrest-after-fire-service-discover-10861049,data/2016-02-09T18:04:22Z,Breach:,Robert-Topper,2016-02-09T18_04_22Z,,2016-02-05T18_19_10Z,,2017-04-07T01_00_51Z,,2017-02-12T21_58_28Z,,2017-03-27T18_14_25Z,,,,2016-11-09T17_08_49Z,,2017-03-27T17_38_50Z,,,,,,,,2014-10-27T20_41_34Z,,2017-04-07T01_18_11Z,,2014-06-19T23_12_41Z,,2017-02-09T18_25_53Z
http://www.radionz.co.nz/news/national/295716/not-the-realme-%27secure%27-id-service-in-security-breach-claim,data/2016-02-05T18:30:35Z,Breach:,Robert-Topper,2016-02-05T18_30_35Z,,2016-01-29T18_44_43Z,,2017-04-07T01_00_20Z,,2017-02-09T19_46_17Z,,2017-03-27T18_08_13Z,,,,2016-10-15T05_20_05Z,,2017-03-27T17_38_16Z,,,,,,,,2014-10-27T20_41_01Z,,2017-04-03T23_08_52Z,,2014-06-19T23_12_40Z,,2017-02-09T18_24_16Z
http://www.radionz.co.nz/news/national/295812/ministry-investigates-winz-privacy-breach,data/2016-02-05T18:19:10Z,Breach:,JakeSettle,2016-02-05T18_19_10Z,,2016-01-27T14_20_20Z,,2017-04-03T20_21_42Z,,2017-02-09T18_17_14Z,,2017-03-23T17_50_47Z,,,,2016-10-13T22_58_18Z,,2017-03-15T23_09_27Z,,,,,,,,2014-10-27T17_51_40Z,,2017-03-27T17_50_42Z,,2014-06-19T23_12_40Z,,2017-02-08T21_42_37Z
http://www.thestar.com/news/canada/2016/01/29/a-privacy-breach-and-a-country-left-in-the-dark-tim-harper.html,data/2016-01-29T18:44:43Z,Breach:,Spitler,2016-01-29T18_44_43Z,,2016-01-22T20_04_11Z,,2017-03-27T21_36_36Z,,2017-02-08T23_53_38Z,,2017-03-23T17_48_03Z,,,,2016-10-12T17_13_19Z,,2017-03-11T01_13_48Z,,,,,,,,2014-10-17T14_56_38Z,,2017-03-23T21_16_31Z,,2014-06-19T23_12_40Z,,2017-02-08T21_38_26Z
http://www.databreaches.net/uk-lincolnshire-council-shuts-down-all-it-after-malware-attack/,data/2016-01-27T14:20:20Z,Breach:,swidup,2016-01-27T14_20_20Z,,2016-01-21T23_14_06Z,,2017-03-27T18_17_15Z,,2017-02-06T05_07_31Z,,2017-03-17T03_43_10Z,,,,2016-10-10T18_07_02Z,,2017-03-10T04_49_56Z,,,,,,,,2014-09-29T17_33_46Z,,2017-03-17T21_25_28Z,,2014-06-19T23_12_40Z,,2017-02-08T21_37_40Z
http://www.databreaches.net/in-sector-v-fights-cyber-crime-stain-talktalk-customers-scammed-by-rogue-wipro-employees/,data/2016-01-22T20:04:11Z,Breach:,dhylender,2016-01-22T20_04_11Z,,2016-01-16T01_34_02Z,,2017-03-23T21_38_47Z,,2017-01-31T20_46_08Z,,2017-03-14T23_51_47Z,,,,2016-10-07T16_36_53Z,,2017-03-10T01_56_54Z,,,,,,,,2014-09-29T00_11_31Z,,2017-03-15T22_29_29Z,,2014-06-19T23_12_39Z,,2017-02-08T01_47_23Z
http://keyetv.com/news/local/austin-woman-accused-of-cashing-in-on-stolen-identities,data/2016-01-21T23:14:06Z,Breach:,Spitler,2016-01-21T23_14_06Z,,2015-12-30T22_35_30Z,,2017-03-23T21_13_05Z,,2017-01-29T06_37_14Z,,2017-03-14T23_35_51Z,,,,2016-10-05T23_51_56Z,,2017-03-08T18_59_34Z,,,,,,,,2014-09-11T17_52_54Z,,2017-03-15T22_28_52Z,,2014-06-19T23_12_39Z,,2017-02-07T03_00_26Z
http://www.scmagazineuk.com/i-hacked-citrix-says-russian-hacker-w0rm/article/464362/,data/2016-01-16T01:34:02Z,Breach:,Robert-Topper,2016-01-16T01_34_02Z,,2015-12-28T19_14_16Z,,2017-03-15T22_53_47Z,,2017-01-24T00_01_59Z,,2017-03-14T16_09_29Z,,,,2016-10-03T20_58_10Z,,2017-03-08T18_57_15Z,,,,,,,,2014-09-11T17_48_43Z,,2017-03-15T22_28_14Z,,2014-06-19T23_12_39Z,,2017-02-06T05_14_22Z
http://www.yorkpress.co.uk/news/14172137.School_takes_steps_to_prevent_further_data_breach_following_loss_of_memory_stick/,data/2015-12-30T22:35:30Z,Breach:,ama0990,2015-12-30T22_35_30Z,,2015-12-19T22_24_01Z,,2017-03-14T16_06_45Z,,2017-01-11T05_21_49Z,,2017-03-09T22_35_03Z,,,,2016-09-29T00_27_10Z,,2017-03-06T21_32_22Z,,,,,,,,2014-09-10T18_46_03Z,,2017-03-15T22_22_45Z,,2014-06-19T23_12_38Z,,2017-02-06T05_01_56Z
http://www.nzherald.co.nz/entertainment/news/article.cfm?c_id=1501119&objectid=11560265,data/2015-12-28T19:14:16Z,Breach:,Robert-Topper,2015-12-28T19_14_16Z,,2015-12-17T05_25_10Z,,2017-03-13T23_19_46Z,,2017-01-10T17_51_15Z,,2017-03-08T19_00_33Z,,,,2016-09-24T06_14_07Z,,2017-02-28T17_45_53Z,,,,,,,,2014-09-08T07_13_01Z,,2017-03-11T01_11_06Z,,2014-06-19T23_12_09Z,,2017-02-05T00_56_51Z
http://www.databreaches.net/uk-schools-reported-for-hack-attacks-and-data-breaches-avoid-ico-punishment/,data/2015-12-19T22:24:01Z,Breach:,Robert-Topper,2015-12-19T22_24_01Z,,2015-12-13T05_05_10Z,,2017-03-11T01_12_09Z,,2017-01-09T17_51_43Z,,2017-03-07T20_50_44Z,,,,2016-09-20T04_03_25Z,,2017-02-24T19_19_31Z,,,,,,,,2014-08-26T20_47_05Z,,2017-03-10T01_59_15Z,,2014-06-19T23_12_09Z,,2017-02-05T00_55_48Z
http://www.databreaches.net/au-over-30000-optus-customers-debt-data-exposed-on-job-freelancer-site/,data/2015-12-17T05:25:10Z,Breach:,swidup,2015-12-17T05_25_10Z,,2015-12-08T06_20_06Z,,2017-03-10T04_49_24Z,,2017-01-09T17_51_20Z,,2017-03-07T18_30_30Z,,,,2016-09-09T21_47_15Z,,2017-02-24T19_08_50Z,,,,,,,,2014-08-25T21_05_19Z,,2017-03-09T22_20_29Z,,2014-06-19T23_12_09Z,,2017-02-05T00_54_05Z
http://www.databreaches.net/nz-data-breaches-at-television-new-zealand/,data/2015-12-13T05:05:10Z,Breach:,ama0990,2015-12-13T05_05_10Z,,2015-12-08T05_37_45Z,,2017-03-10T04_45_51Z,,2017-01-06T22_48_29Z,,2017-03-01T18_13_32Z,,,,2016-08-22T19_58_42Z,,2017-02-24T19_05_38Z,,,,,,,,2014-08-22T22_54_36Z,,2017-02-28T17_22_56Z,,2014-06-19T23_12_08Z,,2017-02-05T00_52_53Z
http://www.cbc.ca/news/canada/newfoundland-labrador/rnc-privacy-breaches-investigated-1.3348810,data/2015-12-08T06:20:06Z,Breach:,Spitler,2015-12-08T06_20_06Z,,2015-12-01T16_55_58Z,,2017-03-09T23_38_52Z,,2017-01-05T00_20_27Z,,2017-03-01T16_05_57Z,,,,2016-08-18T21_29_50Z,,2017-02-16T23_34_15Z,,,,,,,,2014-08-17T00_04_30Z,,2017-02-24T22_53_47Z,,2014-06-19T23_12_08Z,,2017-02-04T05_22_44Z
http://www.databreaches.net/hacks-hacks-everywhere-monday-edition/,data/2015-12-08T05:37:45Z,Breach:,Robert-Topper,2015-12-08T05_37_45Z,,2015-11-29T02_55_26Z,,2017-03-09T19_09_43Z,,2017-01-04T23_39_30Z,,2017-02-28T17_48_59Z,,,,2016-08-15T04_14_33Z,,2017-02-15T17_20_00Z,,,,,,,,2014-08-15T23_00_20Z,,2017-02-23T05_02_01Z,,2014-06-19T23_12_08Z,,2017-02-04T00_34_06Z
http://www.databreaches.net/adele-tickets-fans-claim-personal-data-has-been-breached/,data/2015-12-01T16:55:58Z,Breach:,Spitler,2015-12-01T16_55_58Z,,2015-11-24T18_01_01Z,,2017-03-09T18_48_07Z,,2017-01-04T18_27_48Z,,2017-02-28T17_38_11Z,,,,2016-08-05T18_16_53Z,,2017-02-12T04_55_57Z,,,,,,,,2014-08-15T16_20_08Z,,2017-02-23T05_01_35Z,,2014-06-19T23_12_07Z,,2017-01-29T06_35_36Z
http://www.databreaches.net/uk-bluebox-broadband-3000-customers-details-published-online/,data/2015-11-29T02:55:26Z,Breach:,Robert-Topper,2015-11-29T02_55_26Z,,2015-11-18T04_18_02Z,,2017-03-08T18_22_44Z,,2016-12-09T00_56_46Z,,2017-02-28T17_28_07Z,,,,2016-06-28T04_53_33Z,,2017-02-10T23_48_37Z,,,,,,,,2014-07-31T03_33_55Z,,2017-02-15T23_21_05Z,,2014-06-19T23_12_07Z,,2017-01-29T06_22_06Z
http://www.zdnet.com/article/spintel-breaches-privacy-of-400-customers/,data/2015-11-24T18:01:01Z,Breach:,Spitler,2015-11-24T18_01_01Z,,2015-11-05T20_24_47Z,,2017-03-08T18_16_36Z,,2016-12-02T22_49_20Z,,2017-02-24T19_29_10Z,,,,2016-06-02T02_01_43Z,,2017-02-08T23_56_34Z,,,,,,,,2014-07-25T14_57_42Z,,2017-02-15T23_20_32Z,,2014-06-19T23_12_06Z,,2017-01-28T07_27_46Z
http://www.acumin.co.uk/main/news/view/british-gas-latest-firm-to-suffer-data-breach/4234,data/2015-11-18T04:18:02Z,Breach:,Spitler,2015-11-18T04_18_02Z,,2015-11-04T21_53_09Z,,2017-03-08T18_11_31Z,,2016-12-02T22_46_43Z,,2017-02-16T23_30_37Z,,,,2016-06-01T21_52_13Z,,2017-02-08T23_48_43Z,,,,,,,,2014-07-16T18_10_18Z,,2017-02-15T23_17_58Z,,2014-06-19T23_12_06Z,,2017-01-28T07_17_50Z
http://news.softpedia.com/news/moneybookers-suffered-data-breach-in-2009-neteller-in-2010-495791.shtml,data/2015-11-05T20:24:47Z,Breach:,nicolasvillatte,2015-11-05T20_24_47Z,,2015-10-23T02_58_41Z,,2017-03-07T21_00_15Z,,2016-11-29T18_40_48Z,,2017-02-15T23_07_06Z,,,,2016-05-15T22_01_46Z,,2017-02-08T22_28_50Z,,,,,,,,2014-06-20T14_47_33Z,,2017-02-15T23_12_24Z,,2014-06-19T23_12_05Z,,2017-01-28T07_15_37Z
http://www.wsaw.com/home/headlines/ShowTix4U-ticket-website-customers-warned-following-data-breach--340023262.html,data/2015-11-04T21:53:09Z,Breach:,Robert-Topper,2015-11-04T21_53_09Z,,2015-09-28T15_29_32Z,,2017-03-06T21_09_53Z,,2016-11-24T01_17_00Z,,2017-02-15T22_24_52Z,,,,2016-05-15T21_49_01Z,,2017-02-08T02_39_32Z,,,,,,,,2014-06-18T17_38_24Z,,2017-02-15T23_02_35Z,,2014-06-19T23_12_04Z,,2017-01-28T07_13_40Z
http://www.databreaches.net/aspen-way-enterprises-and-aarons-inc-lose-coverage-in-privacy-breach-case/,data/2015-10-23T02:58:41Z,Breach:,swidup,2015-10-23T02_58_41Z,,2015-09-22T20_18_36Z,,2017-03-06T21_09_19Z,,2016-11-23T23_54_50Z,,2017-02-15T21_31_27Z,,,,2016-05-15T21_47_02Z,,2017-02-07T04_38_11Z,,,,,,,,2014-06-13T14_42_00Z,,2017-02-15T18_16_59Z,,2014-06-19T23_12_04Z,,2017-01-28T07_05_21Z
http://www.nbcwashington.com/investigations/Security-Breaches-Expose-Private-Information-of-Military-Families-329581991.html,data/2015-09-28T15:29:32Z,Breach:,swidup,2015-09-28T15_29_32Z,,2015-09-17T21_32_29Z,,2017-03-06T21_00_37Z,,2016-11-23T23_26_22Z,,2017-02-15T18_17_57Z,,,,2016-05-12T16_21_05Z,,2017-02-07T04_24_54Z,,,,,,,,2014-06-12T17_19_16Z,,2017-02-12T21_54_02Z,,2014-06-19T23_12_03Z,,2017-01-23T20_21_21Z
http://thenextweb.com/apple/2015/09/21/malware-makes-its-way-into-apples-app-store-in-its-first-major-security-breach/,data/2015-09-22T20:18:36Z,Breach:,swidup,2015-09-22T20_18_36Z,,2015-09-08T04_32_50Z,,2017-03-03T16_09_54Z,,2016-11-15T22_40_57Z,,2017-02-10T22_49_35Z,,,,2016-03-07T18_07_52Z,,2017-02-06T22_50_06Z,,,,,,,,2014-05-20T23_00_05Z,,2017-02-12T05_01_35Z,,2014-06-19T23_12_03Z,,2017-01-16T18_56_46Z
http://www.belfasttelegraph.co.uk/news/northern-ireland/watchdog-probe-after-body-hit-by-series-of-data-breaches-31533574.html,data/2015-09-17T21:32:29Z,Breach:,swidup,2015-09-17T21_32_29Z,,2015-09-01T04_13_24Z,,2017-02-28T18_08_39Z,,2016-11-11T17_10_42Z,,2017-02-10T22_29_15Z,,,,2016-03-07T18_04_08Z,,2017-02-06T22_49_10Z,,,,,,,,2014-05-20T15_55_06Z,,2017-02-12T05_00_05Z,,2014-06-19T23_12_02Z,,2017-01-09T17_36_29Z
http://blog.check-and-secure.com/070915-reverbnation-colossal-data-breach-at-music-firm/,data/2015-09-08T04:32:50Z,Breach:,swidup,2015-09-08T04_32_50Z,,2015-08-30T18_24_57Z,,2017-02-28T17_26_00Z,,2016-11-09T17_01_29Z,,2017-02-10T22_28_36Z,,,,2015-12-29T23_01_37Z,,2017-02-06T21_57_19Z,,,,,,,,2014-05-16T15_54_46Z,,2017-02-12T04_57_18Z,,2014-06-19T23_12_02Z,,2016-12-28T21_25_45Z
http://www2.ca3.uscourts.gov/opinarch/143514p.pdf,data/2015-09-01T04:13:24Z,Breach:,Spitler,2015-09-01T04_13_24Z,,2015-08-24T17_19_29Z,,2017-02-23T04_45_25Z,,2016-10-27T04_27_14Z,,2017-02-10T22_26_39Z,,,,2015-11-23T19_39_33Z,,2017-02-04T00_48_57Z,,,,,,,,2014-04-10T15_28_27Z,,2017-02-10T05_37_49Z,,2014-06-19T23_12_01Z,,2016-11-14T23_39_34Z
http://www.databreaches.net/data-pirate-stole-360k-in-real-estate-records-lawsuit/,data/2015-08-30T18:24:57Z,Breach:,swidup,2015-08-30T18_24_57Z,,2015-07-22T04_48_01Z,,2017-02-15T23_26_05Z,,2016-10-25T21_18_56Z,,2017-02-09T22_13_31Z,,,,2015-11-23T19_25_48Z,,2017-01-29T06_28_34Z,,,,,,,,2014-03-28T22_55_44Z,,2017-02-09T19_47_21Z,,2014-06-19T23_12_01Z,,2016-11-12T00_15_34Z
http://fcir.org/2015/08/21/miami-drug-dealers-used-people-search-website-for-tax-return-fraud-scheme/?utm_source=dlvr.it&utm_medium=gplus,data/2015-08-24T17:19:29Z,Breach:,swidup,2015-08-24T17_19_29Z,,2015-07-13T18_54_04Z,,2017-02-12T05_10_17Z,,2016-10-25T05_37_36Z,,2017-02-09T19_50_51Z,,,,2015-11-20T17_13_21Z,,2017-01-28T07_31_43Z,,,,,,,,2014-03-26T20_21_16Z,,2017-02-09T19_26_21Z,,2014-06-19T23_12_01Z,,2016-11-09T17_30_11Z
http://www.dispatch.com/content/stories/local/2015/07/16/ohio-inmate-password-breach.html,data/2015-07-22T04:48:01Z,Breach:,swidup,2015-07-22T04_48_01Z,,2015-07-07T20_36_33Z,,2017-02-12T04_52_39Z,,2016-10-17T17_56_47Z,,2017-02-09T19_50_05Z,,,,2015-11-17T05_57_32Z,,2017-01-28T07_20_11Z,,,,,,,,2014-03-26T20_14_22Z,,2017-02-08T22_30_13Z,,2014-06-19T23_12_00Z,,2016-11-09T17_04_24Z
http://www.databreaches.net/scots-customers-among-2000-people-caught-up-in-barclays-data-theft/,data/2015-07-13T18:54:04Z,Breach:,swidup,2015-07-13T18_54_04Z,,2015-07-07T18_27_57Z,,2017-02-10T23_45_31Z,,,,2017-02-09T19_39_39Z,,,,2015-10-15T15_37_21Z,,2017-01-19T18_45_53Z,,,,,,,,2014-02-13T23_26_48Z,,2017-02-08T22_29_50Z,,2014-06-19T23_12_00Z,,2016-11-09T00_01_31Z
"http://www.ctnow.com/news/hc-lilly-heist-trial-0702-20150703,0,5313966.story",data/2015-07-07T20:36:33Z,Breach:,swidup,2015-07-07T20_36_33Z,,2015-07-01T18_49_57Z,,2017-02-10T05_40_51Z,,,,2017-02-09T19_20_55Z,,,,2015-10-12T17_16_16Z,,2017-01-18T23_23_35Z,,,,,,,,2014-01-25T06_09_02Z,,2017-02-08T21_48_53Z,,2014-06-19T23_12_00Z,,2016-10-06T18_09_25Z
http://www.smh.com.au/federal-politics/political-news/defence-medical-records-sent-to-china-in-security-breach-20150707-gi6xb7.html,data/2015-07-07T18:27:57Z,Breach:,swidup,2015-07-07T18_27_57Z,,2015-06-24T22_23_42Z,,2017-02-09T19_55_19Z,,,,2017-02-09T19_20_02Z,,,,2015-09-29T04_09_50Z,,2017-01-17T05_05_39Z,,,,,,,,,,2017-02-08T21_12_27Z,,2014-06-19T23_12_00Z,,2016-06-20T23_38_16Z
http://krebsonsecurity.com/2015/07/banks-card-breach-at-trump-hotel-properties/,data/2015-07-01T18:49:57Z,Breach:,swidup,2015-07-01T18_49_57Z,,2015-06-19T22_58_03Z,,2017-02-09T19_54_23Z,,,,2017-02-09T19_17_52Z,,,,2015-09-01T21_17_51Z,,2017-01-17T04_49_33Z,,,,,,,,,,2017-02-07T17_48_04Z,,2014-06-19T23_12_00Z,,2016-06-08T01_46_37Z
http://www.fiercegovernmentit.com/story/stolen-database-sale-related-2013-incident-hack-federal-govts-unicor-journa/2015-06-22,data/2015-06-24T22:23:42Z,Breach:,swidup,2015-06-24T22_23_42Z,,2015-06-08T17_14_19Z,,2017-02-09T19_42_39Z,,,,2017-02-09T19_16_38Z,,,,2015-07-25T20_34_54Z,,2017-01-17T00_13_30Z,,,,,,,,,,2017-02-06T23_04_13Z,,2014-06-19T23_11_59Z,,2016-06-06T19_07_29Z
http://www.bloomberg.com/news/articles/2015-06-18/teachers-at-k12-s-schools-allege-privacy-funding-violations,data/2015-06-19T22:58:03Z,Breach:,swidup,2015-06-19T22_58_03Z,,2015-06-05T15_59_08Z,,2017-02-09T19_40_22Z,,,,2017-02-09T19_13_41Z,,,,2015-07-13T18_53_19Z,,2017-01-09T04_37_54Z,,,,,,,,,,2017-02-06T23_03_48Z,,2014-06-19T23_11_59Z,,2016-05-21T20_59_00Z
http://news.yahoo.com/uwa-settles-apologises-over-thesis-053400662.html,data/2015-06-08T17:14:19Z,Breach:,swidup,2015-06-08T17_14_19Z,,2015-05-29T18_52_28Z,,2017-02-09T19_37_38Z,,,,2017-02-09T18_41_01Z,,,,2015-07-09T17_13_51Z,,2017-01-07T00_10_10Z,,,,,,,,,,2017-02-06T23_03_15Z,,2014-06-19T23_11_59Z,,2016-05-19T23_09_20Z
http://www.autonews.com/article/20150604/OEM06/150609919/ford-accused-by-software-maker-of-intellectual-property-theft,data/2015-06-05T15:59:08Z,Breach:,swidup,2015-06-05T15_59_08Z,,2015-05-27T16_40_44Z,,2017-02-09T19_27_17Z,,,,2017-02-09T18_40_07Z,,,,2015-06-28T04_17_36Z,,2017-01-06T23_37_27Z,,,,,,,,,,2017-02-06T23_02_38Z,,2014-06-19T23_11_59Z,,2016-05-15T21_59_39Z
http://www.theage.com.au/it-pro/security-it/rentahacker-site-leaks-australian-buyers-names-and-addresses-20150529-ghca3f.html,data/2015-05-29T18:52:28Z,Breach:,swidup,2015-05-29T18_52_28Z,,2015-05-24T06_54_05Z,,2017-02-09T19_22_04Z,,,,2017-02-09T18_39_47Z,,,,2015-06-28T04_16_53Z,,2017-01-06T22_47_58Z,,,,,,,,,,2017-02-06T22_52_22Z,,2014-06-19T23_11_58Z,,2016-05-15T21_51_31Z
http://www.mymcmedia.org/data-breach-at-westland-middle-school-release-student-locker-combinations/,data/2015-05-27T16:40:44Z,Breach:,swidup,2015-05-27T16_40_44Z,,2015-05-24T01_22_26Z,,2017-02-09T19_11_05Z,,,,2017-02-09T18_21_59Z,,,,2015-06-13T00_47_51Z,,2017-01-06T19_56_10Z,,,,,,,,,,2017-01-28T07_40_58Z,,2014-06-19T23_11_58Z,,2016-05-12T22_56_19Z
http://www.straitstimes.com/news/singapore/courts-crime/story/man-faces-more-800-computer-misuse-charges-20150523,data/2015-05-24T06:54:05Z,Breach:,swidup,2015-05-24T06_54_05Z,,2015-05-21T07_29_59Z,,2017-02-09T19_09_28Z,,,,2017-02-09T18_13_51Z,,,,2015-06-11T20_25_55Z,,2017-01-05T00_50_26Z,,,,,,,,,,2017-01-28T07_40_10Z,,2014-06-19T23_11_58Z,,2016-05-12T20_59_00Z
http://news.softpedia.com/news/Discover-Card-Info-Compromised-Company-Issues-New-Cards-482008.shtml,data/2015-05-24T01:22:26Z,Breach:,swidup,2015-05-24T01_22_26Z,,2015-05-12T17_50_38Z,,2017-02-09T18_15_42Z,,,,2017-02-08T23_10_10Z,,,,2015-05-11T05_55_40Z,,2017-01-04T23_16_12Z,,,,,,,,,,2017-01-28T07_33_07Z,,2014-06-19T23_11_57Z,,2016-05-02T21_35_03Z
http://news.softpedia.com/news/Chicago-Public-Schools-Leaks-Personal-Info-of-4-000-Students-481795.shtml,data/2015-05-21T07:29:59Z,Breach:,swidup,2015-05-21T07_29_59Z,,2015-05-05T23_37_59Z,,2017-02-08T23_57_17Z,,,,2017-02-08T22_05_56Z,,,,2015-01-07T00_32_40Z,,2017-01-04T23_05_39Z,,,,,,,,,,2017-01-24T00_10_45Z,,2014-06-19T23_11_56Z,,2016-05-01T22_41_59Z
http://www.azfamily.com/story/29035255/man-accused-of-fraud-theft-from-phoenix-auto-parts-stores,data/2015-05-12T17:50:38Z,Breach:,swidup,2015-05-12T17_50_38Z,,2015-03-30T05_07_25Z,,2017-02-07T19_19_45Z,,,,2017-02-08T21_40_22Z,,,,2014-10-15T04_39_28Z,,2017-01-04T18_10_10Z,,,,,,,,,,2017-01-24T00_10_18Z,,2014-06-19T23_11_56Z,,2016-05-01T22_01_04Z
http://www.scmagazine.com/retail-capital-notifies-hundreds-following-security-incident/article/413042/,data/2015-05-05T23:37:59Z,Breach:,swidup,2015-05-05T23_37_59Z,,2015-03-24T17_27_39Z,,2017-02-06T23_22_15Z,,,,2017-02-08T21_26_24Z,,,,2014-09-30T16_34_22Z,,2017-01-04T16_58_29Z,,,,,,,,,,2017-01-24T00_09_35Z,,2014-06-19T23_11_56Z,,2016-05-01T21_55_54Z
http://www.databreaches.net/direct-marketing-association-data-breach/,data/2015-03-30T05:07:25Z,Breach:,durdur12,2015-03-30T05_07_25Z,,2015-01-07T20_08_54Z,,2017-02-06T21_59_18Z,,,,2017-02-08T21_22_20Z,,,,2014-09-15T19_14_00Z,,2016-12-29T18_08_18Z,,,,,,,,,,2017-01-24T00_08_42Z,,2014-06-19T23_11_55Z,,2016-04-29T00_08_12Z
http://www.derbytelegraph.co.uk/Children-s-details-lost-sent-wrong-place-Derby/story-26219043-detail/story.html,data/2015-03-24T17:27:39Z,Breach:,teej4841,2015-03-24T17_27_39Z,,2014-12-15T18_28_35Z,,2017-02-06T21_23_26Z,,,,2017-02-08T21_19_20Z,,,,2014-07-17T18_13_31Z,,2016-12-28T18_04_36Z,,,,,,,,,,2017-01-23T23_57_52Z,,2014-06-19T23_11_55Z,,2016-04-28T22_34_29Z
http://www.databreaches.net/hirsche-private-asset-emergency-announcement-regarding-breach-of-it-security-by-hacker-group/,data/2015-01-07T20:08:54Z,Breach:,swidup,2015-01-07T20_08_54Z,,2014-12-12T22_08_07Z,,2017-02-06T05_00_39Z,,,,2017-02-07T19_20_05Z,,,,2014-06-23T21_25_42Z,,2016-12-21T00_20_26Z,,,,,,,,,,2017-01-23T23_52_18Z,,2014-06-19T23_11_55Z,,2016-04-23T06_19_54Z
http://www.seacoastonline.com/article/20141212/NEWS/141219685/101141/NEWS,data/2014-12-15T18:28:35Z,Breach:,swidup,2014-12-15T18_28_35Z,,2014-12-12T01_22_03Z,,2017-01-29T06_54_08Z,,,,2017-02-07T02_57_09Z,,,,2014-06-23T18_51_14Z,,2016-12-19T22_44_37Z,,,,,,,,,,2017-01-23T21_20_12Z,,2014-06-19T23_11_55Z,,2016-04-23T06_17_31Z
http://scholar.google.com.au/scholar_case?case=9615097715828854560&scilh=0,data/2014-12-12T22:08:07Z,Breach:,swidup,2014-12-12T22_08_07Z,,2014-12-12T00_42_34Z,,2017-01-29T06_53_18Z,,,,2017-02-06T22_54_54Z,,,,2014-06-20T18_01_49Z,,2016-12-19T22_28_38Z,,,,,,,,,,2017-01-17T00_14_12Z,,2014-06-19T23_11_54Z,,2016-04-05T00_05_39Z
http://cyb3rcrim3.blogspot.com/2008/07/lawyer-hacks-email-accounts.html,data/2014-12-12T01:22:03Z,Breach:,swidup,2014-12-12T01_22_03Z,,2014-12-12T00_39_27Z,,2017-01-29T06_20_22Z,,,,2017-02-04T00_49_32Z,,,,2014-04-25T16_32_03Z,,2016-12-19T22_18_52Z,,,,,,,,,,2017-01-16T17_17_43Z,,2014-06-19T23_11_54Z,,2016-03-31T23_17_41Z
http://cyb3rcrim3.blogspot.com/2011/01/breach-of-computer-security.html,data/2014-12-12T00:42:34Z,Breach:,swidup,2014-12-12T00_42_34Z,,2014-12-11T18_15_42Z,,2017-01-28T07_16_36Z,,,,2017-02-04T00_47_01Z,,,,2014-04-18T16_45_08Z,,2016-12-19T22_00_09Z,,,,,,,,,,2017-01-09T23_20_52Z,,2014-06-19T23_11_54Z,,2016-03-31T22_29_34Z
http://cyb3rcrim3.blogspot.com/2011/05/community-college-grades-and-computer.html,data/2014-12-12T00:39:27Z,Breach:,swidup,2014-12-12T00_39_27Z,,2014-12-04T23_13_31Z,,2017-01-19T18_44_42Z,,,,2017-01-29T07_00_38Z,,,,2014-04-18T16_43_38Z,,2016-12-12T23_07_14Z,,,,,,,,,,2017-01-06T23_05_10Z,,2014-06-19T23_11_54Z,,2016-03-31T21_22_33Z
https://www.law360.com/ip/articles/602689/boston-u-says-finnegan-posted-confidential-info-on-pacer,data/2014-12-11T18:15:42Z,Breach:,swidup,2014-12-11T18_15_42Z,,2014-12-04T19_29_47Z,,2017-01-19T00_55_35Z,,,,2017-01-23T21_05_14Z,,,,2014-04-11T14_15_30Z,,2016-12-12T19_50_40Z,,,,,,,,,,2017-01-04T23_12_52Z,,2014-06-19T23_11_53Z,,2016-03-30T22_48_36Z
http://siliconangle.com/blog/2014/12/03/ubers-problems-pile-up-with-job-applicant-data-breach/,data/2014-12-04T23:13:31Z,Breach:,swidup,2014-12-04T23_13_31Z,,2014-12-04T19_18_15Z,,2017-01-18T23_25_37Z,,,,2017-01-16T18_20_00Z,,,,2014-04-01T17_45_27Z,,2016-12-07T21_51_15Z,,,,,,,,,,2017-01-04T18_54_19Z,,2014-06-19T23_11_53Z,,2016-03-16T16_08_15Z
http://www.businessweek.com/news/2014-12-03/buffett-s-netjets-sued-by-pilots-claiming-privacy-breach,data/2014-12-04T19:29:47Z,Breach:,swidup,2014-12-04T19_29_47Z,,2014-12-04T00_23_47Z,,2017-01-09T17_50_04Z,,,,2017-01-16T18_18_34Z,,,,2014-03-27T23_26_22Z,,2016-12-06T01_00_48Z,,,,,,,,,,2016-12-19T22_57_12Z,,2014-06-19T23_11_53Z,,2016-03-16T16_04_04Z
